ts,signal,side,delta,p_model,snr,ofi_1min,ofi_5min,entry_price,confidence,chainlink_price,binance_price,market_slug,window_start,window_end
2026-06-25T02:56:42.274497+00:00,BUY NO (DOWN),NO,-24.31,0.9998,7.071,-631981.0,1252922.0,0.8,0.9998,,60742.0,KXBTC15M-26JUN242300-00,2026-06-25T02:45:00+00:00,2026-06-25T03:00:00+00:00
2026-06-25T03:05:09.075914+00:00,BUY NO (DOWN),NO,-29.09,0.983,4.242,-1909171.0,-1776856.0,0.55,0.983,,60770.01,KXBTC15M-26JUN242315-15,2026-06-25T03:00:00+00:00,2026-06-25T03:15:00+00:00
2026-06-25T03:06:00.436995+00:00,BUY NO (DOWN),NO,-25.08,0.9612,3.529,-767399.0,-2208826.0,0.63,0.9612,,60772.01,KXBTC15M-26JUN242315-15,2026-06-25T03:00:00+00:00,2026-06-25T03:15:00+00:00
2026-06-25T03:12:40.875151+00:00,BUY NO (DOWN),NO,-41.09,1.0,25.001,-167909.0,1287600.0,0.72,1.0,,60752.01,KXBTC15M-26JUN242315-15,2026-06-25T03:00:00+00:00,2026-06-25T03:15:00+00:00
2026-06-25T03:13:00.852142+00:00,BUY NO (DOWN),NO,-49.08,1.0,34.652,-160784.0,1310570.0,0.948,1.0,,60750.01,KXBTC15M-26JUN242315-15,2026-06-25T03:00:00+00:00,2026-06-25T03:15:00+00:00
2026-06-25T03:35:13.228189+00:00,BUY NO (DOWN),NO,-20.3,0.966,3.651,-245023.0,-445715.0,0.7,0.966,,60777.77,KXBTC15M-26JUN242345-45,2026-06-25T03:30:00+00:00,2026-06-25T03:45:00+00:00
2026-06-25T04:03:27.537808+00:00,BUY NO (DOWN),NO,-20.44,0.9752,3.927,-282247.0,-42491.0,0.62,0.9752,,60870.16,KXBTC15M-26JUN250015-15,2026-06-25T04:00:00+00:00,2026-06-25T04:15:00+00:00
2026-06-25T04:05:08.628439+00:00,BUY NO (DOWN),NO,-26.59,0.9983,5.857,27827.0,-563526.0,0.61,0.9983,,60864.0,KXBTC15M-26JUN250015-15,2026-06-25T04:00:00+00:00,2026-06-25T04:15:00+00:00
2026-06-25T04:09:20.808523+00:00,BUY NO (DOWN),NO,-33.79,1.0,11.484,170389.0,224338.0,0.64,1.0,,60855.15,KXBTC15M-26JUN250015-15,2026-06-25T04:00:00+00:00,2026-06-25T04:15:00+00:00
2026-06-25T04:18:00.422027+00:00,BUY NO (DOWN),NO,-24.96,0.997,5.495,-134790.0,360490.0,0.74,0.997,,60795.05,KXBTC15M-26JUN250030-30,2026-06-25T04:15:00+00:00,2026-06-25T04:30:00+00:00
2026-06-25T04:33:00.721510+00:00,BUY NO (DOWN),NO,-51.21,1.0,12.532,-46162.0,128075.0,0.8,1.0,,60849.99,KXBTC15M-26JUN250045-45,2026-06-25T04:30:00+00:00,2026-06-25T04:45:00+00:00
2026-06-25T05:19:59.421999+00:00,BUY NO (DOWN),NO,-31.01,0.9393,3.099,42483.0,1672958.0,0.51,0.9393,,61610.84,KXBTC15M-26JUN250130-30,2026-06-25T05:15:00+00:00,2026-06-25T05:30:00+00:00
2026-06-25T05:26:13.688756+00:00,BUY NO (DOWN),NO,-21.22,0.9077,2.653,473737.0,2472128.0,0.53,0.9077,,61620.01,KXBTC15M-26JUN250130-30,2026-06-25T05:15:00+00:00,2026-06-25T05:30:00+00:00
2026-06-25T05:27:03.542310+00:00,BUY NO (DOWN),NO,-21.83,0.9594,3.487,43744.0,3215389.0,0.52,0.9594,,61620.01,KXBTC15M-26JUN250130-30,2026-06-25T05:15:00+00:00,2026-06-25T05:30:00+00:00
2026-06-25T05:29:11.075865+00:00,BUY NO (DOWN),NO,-27.73,1.0,27.922,192167.0,984102.0,0.53,1.0,,61613.87,KXBTC15M-26JUN250130-30,2026-06-25T05:15:00+00:00,2026-06-25T05:30:00+00:00
2026-06-25T05:29:41.957046+00:00,BUY NO (DOWN),NO,-23.84,1.0,77.74,23072.0,357423.0,0.95,1.0,,61611.36,KXBTC15M-26JUN250130-30,2026-06-25T05:15:00+00:00,2026-06-25T05:30:00+00:00
2026-06-25T05:39:35.719884+00:00,BUY NO (DOWN),NO,-27.99,0.9999,7.695,-1996979.0,-1947557.0,0.72,0.9999,,61586.0,KXBTC15M-26JUN250145-45,2026-06-25T05:30:00+00:00,2026-06-25T05:45:00+00:00
2026-06-25T05:43:35.423450+00:00,BUY NO (DOWN),NO,-21.13,1.0,26.537,146535.0,-2817772.0,0.9,1.0,,61592.87,KXBTC15M-26JUN250145-45,2026-06-25T05:30:00+00:00,2026-06-25T05:45:00+00:00
2026-06-25T06:18:20.317676+00:00,BUY NO (DOWN),NO,-27.19,0.9281,2.924,-220489.0,506662.0,0.62,0.9281,,61688.63,KXBTC15M-26JUN250230-30,2026-06-25T06:15:00+00:00,2026-06-25T06:30:00+00:00
2026-06-25T06:21:37.735235+00:00,BUY NO (DOWN),NO,-23.03,0.9636,3.589,63493.0,-19921.0,0.69,0.9636,,61692.04,KXBTC15M-26JUN250230-30,2026-06-25T06:15:00+00:00,2026-06-25T06:30:00+00:00
2026-06-25T06:23:12.874791+00:00,BUY NO (DOWN),NO,-43.52,1.0,8.739,-120621.0,-612663.0,0.73,1.0,,61672.3,KXBTC15M-26JUN250230-30,2026-06-25T06:15:00+00:00,2026-06-25T06:30:00+00:00
2026-06-25T06:25:52.722723+00:00,BUY NO (DOWN),NO,-47.82,1.0,15.396,-35420.0,-1005789.0,0.938,1.0,,61668.0,KXBTC15M-26JUN250230-30,2026-06-25T06:15:00+00:00,2026-06-25T06:30:00+00:00
2026-06-25T06:26:57.524630+00:00,BUY NO (DOWN),NO,-23.82,1.0,10.077,-35319.0,-906955.0,0.916,1.0,,61695.99,KXBTC15M-26JUN250230-30,2026-06-25T06:15:00+00:00,2026-06-25T06:30:00+00:00
2026-06-25T06:27:07.398676+00:00,BUY NO (DOWN),NO,-21.81,1.0,9.826,-41114.0,-771874.0,0.905,1.0,,61692.0,KXBTC15M-26JUN250230-30,2026-06-25T06:15:00+00:00,2026-06-25T06:30:00+00:00
2026-06-25T09:03:00.922461+00:00,BUY NO (DOWN),NO,-29.63,0.9987,6.033,-185627.0,993379.0,0.52,0.9987,,61696.36,KXBTC15M-26JUN250515-15,2026-06-25T09:00:00+00:00,2026-06-25T09:15:00+00:00
2026-06-25T09:21:11.826819+00:00,BUY NO (DOWN),NO,-31.57,1.0,9.226,-169002.0,222546.0,0.85,1.0,,61708.44,KXBTC15M-26JUN250530-30,2026-06-25T09:15:00+00:00,2026-06-25T09:30:00+00:00
2026-06-25T09:23:30.635755+00:00,BUY NO (DOWN),NO,-63.58,1.0,13.287,202394.0,327572.0,0.9299999999999999,1.0,,61676.43,KXBTC15M-26JUN250530-30,2026-06-25T09:15:00+00:00,2026-06-25T09:30:00+00:00
2026-06-25T09:23:58.113694+00:00,BUY NO (DOWN),NO,-74.01,1.0,16.051,121184.0,202949.0,0.942,1.0,,61665.99,KXBTC15M-26JUN250530-30,2026-06-25T09:15:00+00:00,2026-06-25T09:30:00+00:00
2026-06-25T09:55:38.990211+00:00,BUY NO (DOWN),NO,-21.01,1.0,19.133,-3651.0,-246772.0,0.75,1.0,,61729.92,KXBTC15M-26JUN250600-00,2026-06-25T09:45:00+00:00,2026-06-25T10:00:00+00:00
2026-06-25T09:56:04.098509+00:00,BUY NO (DOWN),NO,-36.15,1.0,26.146,-83433.0,-256550.0,0.89,1.0,,61716.86,KXBTC15M-26JUN250600-00,2026-06-25T09:45:00+00:00,2026-06-25T10:00:00+00:00
2026-06-25T09:57:19.305120+00:00,BUY NO (DOWN),NO,-21.01,1.0,24.101,41455.0,-170543.0,0.902,1.0,,61725.0,KXBTC15M-26JUN250600-00,2026-06-25T09:45:00+00:00,2026-06-25T10:00:00+00:00
2026-06-25T09:57:52.055208+00:00,BUY NO (DOWN),NO,-33.01,1.0,47.15,135389.0,70672.0,0.944,1.0,,61720.0,KXBTC15M-26JUN250600-00,2026-06-25T09:45:00+00:00,2026-06-25T10:00:00+00:00
2026-06-25T09:58:21.509975+00:00,BUY NO (DOWN),NO,-21.03,1.0,39.086,38799.0,31455.0,0.942,1.0,,61731.98,KXBTC15M-26JUN250600-00,2026-06-25T09:45:00+00:00,2026-06-25T10:00:00+00:00
2026-06-25T10:06:15.306170+00:00,BUY NO (DOWN),NO,-23.73,1.0,7.955,-49633.0,64199.0,0.78,1.0,,61710.0,KXBTC15M-26JUN250615-15,2026-06-25T10:00:00+00:00,2026-06-25T10:15:00+00:00
2026-06-25T10:09:24.757763+00:00,BUY NO (DOWN),NO,-57.49,1.0,20.201,-30048.0,-304974.0,0.944,1.0,,61679.51,KXBTC15M-26JUN250615-15,2026-06-25T10:00:00+00:00,2026-06-25T10:15:00+00:00
2026-06-25T10:10:01.352237+00:00,BUY NO (DOWN),NO,-61.0,1.0,22.909,35833.0,-228595.0,0.947,1.0,,61675.99,KXBTC15M-26JUN250615-15,2026-06-25T10:00:00+00:00,2026-06-25T10:15:00+00:00
2026-06-25T10:15:01.897870+00:00,BUY NO (DOWN),NO,-48.98,1.0,1816.826,28242.0,202772.0,,1.0,,61688.0,KXBTC15M-26JUN250615-15,2026-06-25T10:15:00+00:00,2026-06-25T10:30:00+00:00
2026-06-25T10:19:49.763140+00:00,BUY NO (DOWN),NO,-23.99,0.9805,4.13,-231288.0,-275687.0,0.55,0.9805,,61664.01,KXBTC15M-26JUN250630-30,2026-06-25T10:15:00+00:00,2026-06-25T10:30:00+00:00
2026-06-25T10:33:35.536713+00:00,BUY NO (DOWN),NO,-20.99,0.9958,5.274,-348895.0,-376188.0,0.5700000000000001,0.9958,,61557.07,KXBTC15M-26JUN250645-45,2026-06-25T10:30:00+00:00,2026-06-25T10:45:00+00:00
2026-06-25T10:34:22.730636+00:00,BUY NO (DOWN),NO,-21.24,0.9859,4.388,-6859.0,-178408.0,0.61,0.9859,,61562.6,KXBTC15M-26JUN250645-45,2026-06-25T10:30:00+00:00,2026-06-25T10:45:00+00:00
2026-06-25T10:38:28.502071+00:00,BUY NO (DOWN),NO,-21.86,0.9945,5.085,798791.0,840151.0,0.62,0.9945,,61561.99,KXBTC15M-26JUN250645-45,2026-06-25T10:30:00+00:00,2026-06-25T10:45:00+00:00
2026-06-25T10:48:00.439048+00:00,BUY NO (DOWN),NO,-64.93,0.9997,6.818,377330.0,-6502244.0,0.88,0.9997,,61328.89,KXBTC15M-26JUN250700-00,2026-06-25T10:45:00+00:00,2026-06-25T11:00:00+00:00
2026-06-25T10:48:40.756646+00:00,BUY NO (DOWN),NO,-24.29,0.9134,2.724,573012.0,-5838967.0,0.76,0.9134,,61369.15,KXBTC15M-26JUN250700-00,2026-06-25T10:45:00+00:00,2026-06-25T11:00:00+00:00
2026-06-25T10:49:11.023397+00:00,BUY NO (DOWN),NO,-21.81,0.8916,2.47,-209901.0,-5725129.0,0.76,0.8916,,61372.0,KXBTC15M-26JUN250700-00,2026-06-25T10:45:00+00:00,2026-06-25T11:00:00+00:00
2026-06-25T10:51:59.128950+00:00,BUY NO (DOWN),NO,-25.34,0.9602,3.505,-2468.0,115903.0,0.85,0.9602,,61368.49,KXBTC15M-26JUN250700-00,2026-06-25T10:45:00+00:00,2026-06-25T11:00:00+00:00
2026-06-25T11:03:00.441914+00:00,BUY NO (DOWN),NO,-30.64,0.9572,3.439,-233233.0,-420921.0,0.6699999999999999,0.9572,,61242.26,KXBTC15M-26JUN250715-15,2026-06-25T11:00:00+00:00,2026-06-25T11:15:00+00:00
2026-06-25T11:03:23.410507+00:00,BUY NO (DOWN),NO,-24.89,0.9314,2.972,-216019.0,-288658.0,0.61,0.9314,,61244.01,KXBTC15M-26JUN250715-15,2026-06-25T11:00:00+00:00,2026-06-25T11:15:00+00:00
2026-06-25T11:18:15.970467+00:00,BUY NO (DOWN),NO,-22.0,0.6853,0.965,431066.0,742432.0,0.78,0.6853,,61330.01,KXBTC15M-26JUN250730-30,2026-06-25T11:15:00+00:00,2026-06-25T11:30:00+00:00
2026-06-25T11:19:17.572718+00:00,BUY NO (DOWN),NO,-22.0,0.6941,1.015,-119991.0,631405.0,0.79,0.6941,,61330.0,KXBTC15M-26JUN250730-30,2026-06-25T11:15:00+00:00,2026-06-25T11:30:00+00:00
2026-06-25T11:19:28.891485+00:00,BUY NO (DOWN),NO,-24.0,0.712,1.119,-401290.0,192610.0,0.77,0.712,,61328.0,KXBTC15M-26JUN250730-30,2026-06-25T11:15:00+00:00,2026-06-25T11:30:00+00:00
2026-06-25T11:21:19.242502+00:00,BUY NO (DOWN),NO,-22.16,0.7748,1.51,-234455.0,-532985.0,0.82,0.7748,,61327.74,KXBTC15M-26JUN250730-30,2026-06-25T11:15:00+00:00,2026-06-25T11:30:00+00:00
2026-06-25T11:21:37.153115+00:00,BUY NO (DOWN),NO,-36.73,0.902,2.586,-288939.0,-404180.0,0.79,0.902,,61315.15,KXBTC15M-26JUN250730-30,2026-06-25T11:15:00+00:00,2026-06-25T11:30:00+00:00
2026-06-25T11:48:01.176889+00:00,BUY NO (DOWN),NO,-55.91,1.0,10.322,256031.0,8693.0,0.8,1.0,,61262.09,KXBTC15M-26JUN250800-00,2026-06-25T11:45:00+00:00,2026-06-25T12:00:00+00:00
2026-06-25T11:50:18.385671+00:00,BUY NO (DOWN),NO,-128.0,1.0,17.987,-55805.0,-521566.0,0.942,1.0,,61190.0,KXBTC15M-26JUN250800-00,2026-06-25T11:45:00+00:00,2026-06-25T12:00:00+00:00
2026-06-25T11:55:26.638289+00:00,BUY NO (DOWN),NO,-61.64,1.0,9.835,767540.0,1014853.0,0.943,1.0,,61256.35,KXBTC15M-26JUN250800-00,2026-06-25T11:45:00+00:00,2026-06-25T12:00:00+00:00
2026-06-25T11:55:39.543195+00:00,BUY NO (DOWN),NO,-69.76,1.0,15.329,950550.0,457339.0,0.949,1.0,,61248.24,KXBTC15M-26JUN250800-00,2026-06-25T11:45:00+00:00,2026-06-25T12:00:00+00:00
2026-06-25T11:56:28.513769+00:00,BUY NO (DOWN),NO,-61.4,1.0,15.511,-348079.0,878911.0,0.946,1.0,,61256.61,KXBTC15M-26JUN250800-00,2026-06-25T11:45:00+00:00,2026-06-25T12:00:00+00:00
2026-06-25T12:03:00.334442+00:00,BUY NO (DOWN),NO,-24.02,0.8763,2.313,-192183.0,-231378.0,0.54,0.8763,,61257.99,KXBTC15M-26JUN250815-15,2026-06-25T12:00:00+00:00,2026-06-25T12:15:00+00:00
2026-06-25T12:06:59.045216+00:00,BUY NO (DOWN),NO,-34.01,1.0,10.305,-96974.0,249762.0,0.6599999999999999,1.0,,61248.01,KXBTC15M-26JUN250815-15,2026-06-25T12:00:00+00:00,2026-06-25T12:15:00+00:00
2026-06-25T12:09:18.807368+00:00,BUY NO (DOWN),NO,-20.01,0.9352,3.032,83853.0,195359.0,0.6699999999999999,0.9352,,61261.2,KXBTC15M-26JUN250815-15,2026-06-25T12:00:00+00:00,2026-06-25T12:15:00+00:00
2026-06-25T12:18:00.906670+00:00,BUY NO (DOWN),NO,-33.83,0.982,4.194,-111479.0,-575945.0,0.5800000000000001,0.982,,61184.17,KXBTC15M-26JUN250830-30,2026-06-25T12:15:00+00:00,2026-06-25T12:30:00+00:00
2026-06-25T12:26:15.436752+00:00,BUY NO (DOWN),NO,-20.38,0.9997,6.819,-136422.0,1653853.0,0.51,0.9997,,61197.63,KXBTC15M-26JUN250830-30,2026-06-25T12:15:00+00:00,2026-06-25T12:30:00+00:00
2026-06-25T12:27:35.280852+00:00,BUY NO (DOWN),NO,-78.0,1.0,31.628,-587354.0,1136858.0,0.9410000000000001,1.0,,61140.0,KXBTC15M-26JUN250830-30,2026-06-25T12:15:00+00:00,2026-06-25T12:30:00+00:00
2026-06-25T12:49:49.579973+00:00,BUY NO (DOWN),NO,-25.22,0.8682,2.235,-150684.0,-127551.0,0.54,0.8682,,61344.01,KXBTC15M-26JUN250900-00,2026-06-25T12:45:00+00:00,2026-06-25T13:00:00+00:00
2026-06-25T12:50:00.700340+00:00,BUY NO (DOWN),NO,-22.3,0.8415,2.001,-251900.0,-108836.0,0.52,0.8415,,61345.0,KXBTC15M-26JUN250900-00,2026-06-25T12:45:00+00:00,2026-06-25T13:00:00+00:00
2026-06-25T12:50:24.293839+00:00,BUY NO (DOWN),NO,-26.06,0.8811,2.361,376902.0,592957.0,0.56,0.8811,,61343.16,KXBTC15M-26JUN250900-00,2026-06-25T12:45:00+00:00,2026-06-25T13:00:00+00:00
2026-06-25T12:53:54.996915+00:00,BUY NO (DOWN),NO,-23.22,0.9796,4.093,-3474.0,1102228.0,0.55,0.9796,,61346.0,KXBTC15M-26JUN250900-00,2026-06-25T12:45:00+00:00,2026-06-25T13:00:00+00:00
2026-06-25T12:55:49.071772+00:00,BUY NO (DOWN),NO,-137.23,1.0,29.993,-349802.0,12845.0,0.942,1.0,,61232.0,KXBTC15M-26JUN250900-00,2026-06-25T12:45:00+00:00,2026-06-25T13:00:00+00:00
2026-06-25T13:05:29.332514+00:00,BUY NO (DOWN),NO,-28.0,0.9218,2.834,-169366.0,-143433.0,0.51,0.9218,,61216.0,KXBTC15M-26JUN250915-15,2026-06-25T13:00:00+00:00,2026-06-25T13:15:00+00:00
2026-06-25T13:06:03.105518+00:00,BUY NO (DOWN),NO,-32.62,0.9554,3.399,-370544.0,-397687.0,0.53,0.9554,,61215.0,KXBTC15M-26JUN250915-15,2026-06-25T13:00:00+00:00,2026-06-25T13:15:00+00:00
2026-06-25T13:07:55.099879+00:00,BUY NO (DOWN),NO,-34.01,0.993,4.913,-254715.0,-464949.0,0.52,0.993,,61210.0,KXBTC15M-26JUN250915-15,2026-06-25T13:00:00+00:00,2026-06-25T13:15:00+00:00
2026-06-25T13:10:14.657249+00:00,BUY NO (DOWN),NO,-38.0,1.0,8.345,6620.0,-445299.0,0.5700000000000001,1.0,,61203.15,KXBTC15M-26JUN250915-15,2026-06-25T13:00:00+00:00,2026-06-25T13:15:00+00:00
2026-06-25T13:18:14.085533+00:00,BUY NO (DOWN),NO,-23.32,0.8446,2.027,-23445.0,1179249.0,0.5700000000000001,0.8446,,61302.03,KXBTC15M-26JUN250930-30,2026-06-25T13:15:00+00:00,2026-06-25T13:30:00+00:00
2026-06-25T13:20:15.313923+00:00,BUY NO (DOWN),NO,-21.2,0.8813,2.363,-125531.0,1082076.0,0.53,0.8813,,61304.81,KXBTC15M-26JUN250930-30,2026-06-25T13:15:00+00:00,2026-06-25T13:30:00+00:00
2026-06-25T13:25:27.890688+00:00,BUY NO (DOWN),NO,-131.94,1.0,39.146,-1214341.0,-1476633.0,0.947,1.0,,61194.07,KXBTC15M-26JUN250930-30,2026-06-25T13:15:00+00:00,2026-06-25T13:30:00+00:00
2026-06-25T13:26:02.174637+00:00,BUY NO (DOWN),NO,-67.77,1.0,18.182,-571095.0,-1388573.0,0.85,1.0,,61244.01,KXBTC15M-26JUN250930-30,2026-06-25T13:15:00+00:00,2026-06-25T13:30:00+00:00
2026-06-25T13:27:21.091722+00:00,BUY NO (DOWN),NO,-81.99,1.0,31.355,-112312.0,-1609602.0,0.946,1.0,,61244.01,KXBTC15M-26JUN250930-30,2026-06-25T13:15:00+00:00,2026-06-25T13:30:00+00:00
2026-06-25T13:33:00.358611+00:00,BUY NO (DOWN),NO,-269.39,1.0,9.006,-524371.0,-1655824.0,0.912,1.0,,60968.0,KXBTC15M-26JUN250945-45,2026-06-25T13:30:00+00:00,2026-06-25T13:45:00+00:00
2026-06-25T13:48:00.617119+00:00,BUY NO (DOWN),NO,-407.05,1.0,8.034,362673.0,-12889649.0,0.88,1.0,,59739.19,KXBTC15M-26JUN251000-00,2026-06-25T13:45:00+00:00,2026-06-25T14:00:00+00:00
2026-06-25T13:49:36.883121+00:00,BUY NO (DOWN),NO,-588.88,1.0,11.286,-1284763.0,-16236232.0,0.944,1.0,,59559.44,KXBTC15M-26JUN251000-00,2026-06-25T13:45:00+00:00,2026-06-25T14:00:00+00:00
2026-06-25T14:18:01.103012+00:00,BUY NO (DOWN),NO,-319.99,0.9999,7.705,-523656.0,-2977524.0,0.85,0.9999,,58963.81,KXBTC15M-26JUN251030-30,2026-06-25T14:15:00+00:00,2026-06-25T14:30:00+00:00
2026-06-25T14:48:00.751213+00:00,BUY NO (DOWN),NO,-86.55,0.8821,2.371,188371.0,1544556.0,0.6,0.8821,,59424.53,KXBTC15M-26JUN251100-00,2026-06-25T14:45:00+00:00,2026-06-25T15:00:00+00:00
2026-06-25T14:49:14.376923+00:00,BUY NO (DOWN),NO,-32.75,0.6953,1.022,-190705.0,666501.0,0.51,0.6953,,59464.08,KXBTC15M-26JUN251100-00,2026-06-25T14:45:00+00:00,2026-06-25T15:00:00+00:00
2026-06-25T14:57:54.962870+00:00,BUY NO (DOWN),NO,-34.44,0.9999,7.239,-1151093.0,-1414484.0,0.74,0.9999,,59440.01,KXBTC15M-26JUN251100-00,2026-06-25T14:45:00+00:00,2026-06-25T15:00:00+00:00
2026-06-25T14:58:10.447206+00:00,BUY NO (DOWN),NO,-21.47,0.995,5.158,-955392.0,-1060158.0,0.53,0.995,,59468.0,KXBTC15M-26JUN251100-00,2026-06-25T14:45:00+00:00,2026-06-25T15:00:00+00:00
2026-06-25T15:03:00.048169+00:00,BUY NO (DOWN),NO,-202.12,0.9999,7.769,47822.0,-1653346.0,0.83,0.9999,,59258.34,KXBTC15M-26JUN251115-15,2026-06-25T15:00:00+00:00,2026-06-25T15:15:00+00:00
2026-06-25T15:10:31.395866+00:00,BUY NO (DOWN),NO,-200.13,1.0,17.566,448471.0,1816941.0,0.95,1.0,,59262.0,KXBTC15M-26JUN251115-15,2026-06-25T15:00:00+00:00,2026-06-25T15:15:00+00:00
2026-06-25T15:18:01.660416+00:00,BUY NO (DOWN),NO,-102.0,0.9707,3.783,212077.0,-1606135.0,0.69,0.9707,,58936.56,KXBTC15M-26JUN251130-30,2026-06-25T15:15:00+00:00,2026-06-25T15:30:00+00:00
2026-06-25T15:33:00.709954+00:00,BUY NO (DOWN),NO,-56.3,0.8751,2.301,-367085.0,319195.0,0.62,0.8751,,59214.0,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:34:51.385444+00:00,BUY NO (DOWN),NO,-22.29,0.6967,1.03,4275683.0,4258956.0,0.54,0.6967,,59245.68,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:39:44.991108+00:00,BUY NO (DOWN),NO,-24.19,0.8522,2.092,-1072988.0,63176.0,0.58,0.8522,,59257.45,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:39:50.093692+00:00,BUY NO (DOWN),NO,-24.29,0.8592,2.153,-1048413.0,84033.0,0.51,0.8592,,59253.99,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:39:57.380113+00:00,BUY NO (DOWN),NO,-22.29,0.8455,2.035,-954091.0,201585.0,0.54,0.8455,,59248.0,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:40:19.658074+00:00,BUY NO (DOWN),NO,-22.96,0.8736,2.287,-200745.0,40525.0,0.51,0.8736,,59246.35,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:41:04.803491+00:00,BUY NO (DOWN),NO,-20.29,0.8921,2.476,97650.0,-6703.0,0.54,0.8921,,59250.01,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T15:42:02.921016+00:00,BUY NO (DOWN),NO,-26.3,0.9981,5.779,-161729.0,-710361.0,0.54,0.9981,,59242.0,KXBTC15M-26JUN251145-45,2026-06-25T15:30:00+00:00,2026-06-25T15:45:00+00:00
2026-06-25T16:03:01.034648+00:00,BUY NO (DOWN),NO,-53.99,0.9187,2.793,-278144.0,-872447.0,0.62,0.9187,,59513.7,KXBTC15M-26JUN251215-15,2026-06-25T16:00:00+00:00,2026-06-25T16:15:00+00:00
2026-06-25T16:03:56.508914+00:00,BUY NO (DOWN),NO,-53.42,0.922,2.837,-25348.0,-1113985.0,0.5800000000000001,0.922,,59510.01,KXBTC15M-26JUN251215-15,2026-06-25T16:00:00+00:00,2026-06-25T16:15:00+00:00
2026-06-25T16:05:04.453952+00:00,BUY NO (DOWN),NO,-36.0,0.8519,2.089,-404761.0,-1576922.0,0.5800000000000001,0.8519,,59529.67,KXBTC15M-26JUN251215-15,2026-06-25T16:00:00+00:00,2026-06-25T16:15:00+00:00
2026-06-25T16:05:19.348305+00:00,BUY NO (DOWN),NO,-34.51,0.843,2.014,-104937.0,-1300008.0,0.5900000000000001,0.843,,59522.01,KXBTC15M-26JUN251215-15,2026-06-25T16:00:00+00:00,2026-06-25T16:15:00+00:00
2026-06-25T16:06:27.277070+00:00,BUY NO (DOWN),NO,-21.34,0.7629,1.431,2044824.0,1318268.0,0.63,0.7629,,59544.65,KXBTC15M-26JUN251215-15,2026-06-25T16:00:00+00:00,2026-06-25T16:15:00+00:00
2026-06-25T16:20:53.266678+00:00,BUY NO (DOWN),NO,-28.0,0.8019,1.697,118121.0,1419010.0,0.52,0.8019,,59742.0,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:21:14.615697+00:00,BUY NO (DOWN),NO,-24.0,0.7744,1.507,114835.0,1625367.0,0.52,0.7744,,59738.01,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:23:50.782391+00:00,BUY NO (DOWN),NO,-38.01,0.9673,3.684,-440379.0,712231.0,0.5800000000000001,0.9673,,59721.64,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:25:43.449299+00:00,BUY NO (DOWN),NO,-32.73,0.9967,5.427,-105066.0,-342201.0,0.56,0.9967,,59710.01,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:27:13.405643+00:00,BUY NO (DOWN),NO,-21.95,0.9992,6.311,-31990.0,-45988.0,0.51,0.9992,,59722.01,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:27:37.422795+00:00,BUY NO (DOWN),NO,-20.3,0.9996,6.681,2261.0,-87179.0,0.5900000000000001,0.9996,,59741.71,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:27:50.398943+00:00,BUY NO (DOWN),NO,-20.83,0.9999,7.61,-549090.0,-691458.0,0.51,0.9999,,59741.18,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:29:14.825954+00:00,BUY NO (DOWN),NO,-28.03,1.0,30.964,-553841.0,-1215417.0,0.65,1.0,,59734.01,KXBTC15M-26JUN251230-30,2026-06-25T16:15:00+00:00,2026-06-25T16:30:00+00:00
2026-06-25T16:33:00.856580+00:00,BUY NO (DOWN),NO,-224.05,1.0,9.681,186030.0,-2091473.0,0.84,1.0,,59516.01,KXBTC15M-26JUN251245-45,2026-06-25T16:30:00+00:00,2026-06-25T16:45:00+00:00
2026-06-25T16:48:00.625449+00:00,BUY NO (DOWN),NO,-34.63,0.7916,1.624,293344.0,-2623119.0,0.54,0.7916,,59240.01,KXBTC15M-26JUN251300-00,2026-06-25T16:45:00+00:00,2026-06-25T17:00:00+00:00
